"label","text","text_clean","text_token","label_num"
"fear","tapi ngeri sih ya emang akun gede dengan followers ribuan tuh kalo ngetweet yg jelek atau salah dikit yg hujat langsung banyak AKU TAKUT KALIAN UNFOLLOW AKU AJA PLEASE","tapi ngeri sih ya memang akun gede dengan followers ribuan tuh kalo ngetweet yang jelek atau salah dikit yang hujat langsung banyak aku takut kalian unfollow aku saja please","ngeri  akun  gede  followers  ribu  tuh  kalo  ngetweet  jelek  salah  dikit  hujat  takut  unfollow  please",1
"anger","kamu yang alay yah -_- kamu sih 4lay ih akoh molo sih seble :]x bagaikan menyiram luka pakai air","kamu yang alay ya kamu sih lay ih akoh molo sih seble smiley kali bagaikan menyiram luka pakai air","alay  lay  ih  akoh  molo  seble  smiley  siram  luka  pakai  air",0
"fear","Sejak saat itu, kamar ku nggak ku kasih kursi (biar si doi ngga duduk dikursi belajarku). Kalo tidur lampu harus nyala, karena ya gitu takut kalo tiba2 si doi muncul pas remang2 gitu.","sejak saat itu kamar ku enggak ku kasih kursi biar sih doi enggak duduk dikursi belajarku kalo tidur lampu harus nyala karena ya begitu takut kalo tiba sih doi muncul pas remang begitu","kamar  ku  ku  kasih  kursi  biar  doi  duduk  kursi  ajar  kalo  tidur  lampu  nyala  takut  kalo  doi  muncul  pas  remang",1
"sadness","Saya selalu kurang sepakat sama cara orang-orang mereduksi kapitalisme sebatas penciptaan lagu cinta. Kapitalisme di dunia musik bukan cuma itu, tapi masih banyak yang jauh lebih luas seperti eksploitasi, ketidaksetaraan gender, kesenjangan produksi dll.","saya selalu kurang sepakat sama cara orang orang mereduksi kapitalisme sebatas penciptaan lagu cinta kapitalisme di dunia musik bukan cuma itu tapi masih banyak yang jauh lebih luas seperti eksploitasi ketidaksetaraan gender kesenjangan produksi dll","sepakat  reduksi  kapitalisme  batas  cipta  lagu  cinta  kapitalisme  dunia  musik  luas  eksploitasi  ketidaksetaraan  gender  senjang  produksi  dll",2
"anger","Mau tau rayuan cowo kadal? Wkwkw Kamu cantik, kok ngga blm ada pacar sih Kamu suka lagu apa nanti di nyanyiin/nanti lagunya aku mainin di spty Kamu tuh manis deh bibirnya,aku suka bibir kamu bgitu lah. Udah basii abis tau","mau tau rayuan cowok kadal tandatanya wkwkw kamu cantik kok enggak belum ada pacar sih kamu suka lagu apa nanti di menyanyikan nanti lagunya aku mainin di spty kamu tuh manis deh bibirnya aku suka bibir kamu begitu lah sudah basii habis tau","tau  rayu  cowok  kadal  tandatanya  wkwkw  cantik  pacar  suka  lagu  nyanyi  lagu  mainin  spty  tuh  manis  deh  bibir  suka  bibir  basi  habis  tau",0
"anger","Vedevah Kartu Multi Trip malah jadi gajelas penggunaannya Ngapain gua isi saldo buat KMT kalo akhirnya Tap suruh beli kartu THB etttaaann","vedevah kartu multi trip malah jadi enggak jelas penggunaannya mengapai gua isi saldo buat kmt kalo akhirnya tap suruh beli kartu thb etttaaann","vedevah  kartu  multi  trip  gua  isi  saldo  kmt  kalo  tap  suruh  beli  kartu  thb  etttaaann",0
"sadness","Di cerita itu dikisahkan kalau istrinya gabisa ada keturunan, suaminya mau mempertahankan rumah tangganya, tapi si ibu laki2 maunya si anaknya itu menikah lagi supaya bisa ada keturunan. Dan si istri sudah lapang dada untuk pisah,namun si laki2 kekeh untuk mempertahankan istrinya","di cerita itu dikisahkan kalau istrinya enggak bisa ada keturunan suaminya mau mempertahankan rumah tangganya tapi sih ibu laki maunya sih anaknya itu menikah lagi supaya bisa ada keturunan dan sih istri sudah lapang dada untuk pisah namun sih laki kekeh untuk mempertahankan istrinya","cerita  kisah  istri  turun  suami  tah  rumah  tangga  laki  anak  meni  turun  istri  lapang  dada  pisah  laki  kekeh  tah  istri",2
"fear","Demi. Gue ngerasa ga nyaman di kamar gue sendiri, di depan pintu kaya ada yang bolak balik gitu :( mau nelp nyokap takut dikatain banci :"""""""""""""""""""""""" help help","demi gue merasa enggak nyaman di kamar gue sendiri di depan pintu kayak ada yang bolak balik begitu frown mau nelp nyokap takut dikatai banci help help","gue  nyaman  kamar  gue  pintu  kayak  bolak  frown  nelp  nyokap  takut  katai  banci  help  help",1
"happy","Menyantuni anak yatim adalah sebuah kewajiban..Mereka juga berhak bahagia seperti kita.layak untuk bahagia..Pramuka peduli untuk mereka,pramuka untuk indonesia","menyantuni anak yatim adalah sebuah kewajiban mereka juga berhak bahagia seperti kita layak untuk bahagia pramuka peduli untuk mereka pramuka untuk indonesia","santun  anak  yatim  buah  wajib  hak  bahagia  layak  bahagia  pramuka  peduli  pramuka  indonesia",3
"love","Di malam itu Kau dan aku Kita berbaring di atas rumput merenung langit yang sama Menikmati dalam keadaan tenang ditemani bunyian alam Indah Aneh, begitu saja tanpa percakapn kita sedar kita tenggelam dalam cinta Menikmati","di malam itu kau dan aku kita berbaring di atas rumput merenung langit yang sama menikmati dalam keadaan tenang ditemani bunyian alam indah aneh begitu saja tanpa percakapn kita sedar kita tenggelam dalam cinta menikmati","malam  kau  baring  rumput  renung  langit  nikmat  tenang  teman  bunyi  alam  indah  aneh  percakapn  dar  tenggelam  cinta  nikmat",4
"sadness","Polres Pati Berduka : pada hari Senin (09/070 bertempat di rumah duka Ds. Waturoyo Rt 03/IV Kec. Margoyoso Kab.Pati telah dilaksanakan giat upacara persemayaman Jenazah almarhum AIPTU PURYONO jabatan terakhir Banit 1 Unit Sabhara Polsek Margoyoso [URL]","polres pati berduka pada hari senin bertempat di rumah duka ds waturoyo rt iv kec margoyoso kab pati telah dilaksanakan giat upacara persemayaman jenazah almarhum aiptu puryono jabatan terakhir banit unit sabhara polsek margoyoso","polres  pati  duka  senin  rumah  duka  ds  waturoyo  rt  iv  margoyoso  kab  pati  laksana  giat  upacara  semayam  jenazah  almarhum  aiptu  puryono  jabat  banit  unit  sabhara  polsek  margoyoso",2
"anger","SEMUA WARGA BERHAK NYAPRES NYAWAPRES.. dan warga sebagai konstituen punya hak juga utk milih dan tidak memilih.. jadi jangan gederasa dulu kalo wajahnya dah masuk tivi dan koran.. tebarkan bantuan ke kirikanan tanpa harus nunggu jadi petinggi mumpung itu lebih baik #wisngonowae","semua warga berhak nyapres nyawapres dan warga sebagai konstituen punya hak juga untuk memilih dan tidak memilih jadi jangan gederasa dulu kalo wajahnya deh masuk tivi dan koran tebarkan bantuan ke kirikanan tanpa harus menunggu jadi petinggi mumpung itu lebih baik","warga  hak  nyapres  nyawapres  warga  konstituen  hak  pilih  pilih  gederasa  kalo  wajah  deh  tivi  koran  tebar  bantu  kirikanan  tunggu  tinggi  mumpung",0
"anger","Sabar yah sayang, ada waktunya orang orang itu dapat balasan. Ill make sure theyll get it. Dont hide ur smile, dont give me fake smile, everything gonna be okay [USERNAME] [URL]","sabar ya sayang ada waktunya orang orang itu dapat balasan ill memakai sure theyll get itu dont hide ur smile dont give me fake smile everything gonna be okay","sabar  sayang  waktu  balas  ill  sure  theyll  get  dont  hide  ur  smile  dont  give  me  fake  smile  everything  gonna  be  okay",0
"love","Terimakasih. Pernah telah membuat warna dalam kertas putih, pernah merangkai bunga dalam vas kosong, pernah bernyanyi merdu diruang sunyi dan pernah menjadi kita dalam dalam satu ikatan.","terimakasih pernah telah membuat warna dalam kertas putih pernah merangkai bunga dalam vas kosong pernah bernyanyi merdu diruang sunyi dan pernah menjadi kita dalam dalam satu ikatan","terimakasih  warna  kertas  putih  rangkai  bunga  vas  kosong  nyanyi  merdu  ruang  sunyi  ikat",4
"love","Penyemangat hidup aku adalah Ayah dan Ibu atau Keluargaku Terima kasih atas keluargaku Tak akan aku lupakan semua Dengan perkataan Keluargaku yang ku sayang","penyemangat hidup aku adalah ayah dan ibu atau keluargaku terima kasih atas keluargaku tak akan aku lupakan semua dengan perkataan keluargaku yang ku sayang","semangat  hidup  ayah  keluarga  terima  kasih  keluarga  lupa  keluarga  ku  sayang",4
"love","[USERNAME] pinter ganteng berwibawa sama jago kendaliin suasana membuat pusing 8 keliling ... adoeh cpt2 ketemu lah , beta sudah ingin bertemu","pintar ganteng berwibawa sama jago kendaliin suasana membuat pusing keliling adoeh cepat ketemu lah beta sudah ingin bertemu","pintar  ganteng  wibawa  jago  kendaliin  suasana  pusing  keliling  adoeh  cepat  ketemu  beta  bertemu",4
"fear","[USERNAME] aku udh takut bgt nih soalnya rata2 yg pengen fk di sekolah aku aja rata2 anak paralel :"") tp gatau jg ya kalo univ yg dipengen beda","aku sudah takut banget nih soalnya rata yang pengin fk di sekolah aku saja rata anak paralel tapi enggak tau juga ya kalo universitas yang dipengen beda","takut  banget  nih  rata  pengin  fk  sekolah  rata  anak  paralel  tau  kalo  universitas  dipengen  beda",1
"love","Meneriakkan namamu di deras hujan, memandangmu dari kejauhan, dan berdoa di hening malam. Cinta dalam diam ini lah yang mampu kupertahankan.","meneriakkan namamu di deras hujan memandangmu dari kejauhan dan berdoa di hening malam cinta dalam diam ini lah yang mampu kupertahankan","teriak  nama  deras  hujan  pandang  doa  hening  malam  cinta  diam  kupertahankan",4
"happy","makasih mba novitasarilaras sudah service macbook di [USERNAME] @ Auditorium Nurcholish Madjid - Universitas Paramadina","terima kasih mbak novitasarilaras sudah service macbook di auditorium nurcholish madjid universitas paramadina","terima  kasih  mbak  novitasarilaras  service  macbook  auditorium  nurcholish  madjid  universitas  paramadina",3
"love","TETAP SEMANGAT SAYANG-SAYANGKUH :) meskipun ku lebih banyak gegoleran di rumah ngetawain/nangisin kalian, ku kan slalu mendukungmu daam menyayangimu","tetap semangat sayang sayangku smiley meskipun ku lebih banyak gegoleran di rumah ngetawain nangisin kalian ku kan selalu mendukungmu daam menyayangimu","semangat  sayang  sayang  smiley  ku  gegoleran  rumah  ngetawain  nangisin  ku  dukung  daam  sayang",4
"love","Berbaringlah dengan yang punya rasa..seperti rasa nyaman di foto ini.. Atau rasa sayang aku ke kamu..Eeaaaa #MaafEfekStress #EfekLDR #EfekLaparJuga [URL]","berbaringlah dengan yang punya rasa seperti rasa nyaman di foto ini atau rasa sayang aku ke kamu eeaaaa","baring  nyaman  foto  sayang  eeaaaa",4
"love","Jangan tanya sedang apa aku hari ini, karena yang kulakukan selalu sama. Sedang mencintaimu. Setiap hari","jangan tanya sedang apa aku hari ini karena yang kulakukan selalu sama sedang mencintaimu setiap hari","kulakukan  cinta",4
"anger","Untuk cegah radikalisme? Mohon deskripsikan dulu batasan radikalisme. Kalau batasannya berupa kriminalisasi ajaran Islam, itu namanya radikalisme Sekuler. [URL]","untuk cegah radikalisme tandatanya mohon deskripsikan dulu batasan radikalisme kalau batasannya berupa kriminalisasi ajaran islam itu namanya radikalisme sekuler","cegah  radikalisme  tandatanya  deskripsi  batas  radikalisme  batas  upa  kriminalisasi  ajar  islam  nama  radikalisme  sekuler",0
"happy","Bahahahahajahahhaaa penyakit emanggg udahh wkwkw tahan aja ampe agustus lisa dtg kekokas niatnya liat lisa ngeri ujungnya kemana mana","bahahahahajahahhaaa penyakit emanggg sudah wkwkw tahan saja sampai agustus lisa datang kekokas niatnya lihat lisa ngeri ujungnya kemana mana","bahahahahajahahhaaa  sakit  emanggg  wkwkw  tahan  agustus  lisa  kokas  niat  lisa  ngeri  ujung",3
"happy","[USERNAME] Tambahin ya? -cantik kaya lihat malaikat -gapunya kelemahan, sempurna bgt hidupnya -baik hati dan tidak sombong -rajin menabung -paling bahagia","tambahkan ya tandatanya cantik kayak lihat malaikat enggak punya kelemahan sempurna banget hidupnya baik hati dan tidak sombong rajin menabung paling bahagia","tandatanya  cantik  kayak  malaikat  lemah  sempurna  banget  hidup  hati  sombong  rajin  tabung  bahagia",3
"happy","Desain razer mirip banget mbp. Malah lbh modern dgn bezel tipis. N kemampuan untuk gaming. Artinya spek lbh baik n desain elegan. Lama kelamaan hipnotis apple akan pudar. Contoh nya $[USERNAME]","desain razer mirip banget mbp malah lebih modern dengan bezel tipis n kemampuan untuk gaming artinya spek lebih baik n desain elegan lama kelamaan hipnotis apple akan pudar contoh nya $","desain  razer  banget  mbp  modern  bezel  tipis  gaming  spek  desain  elegan  hipnotis  apple  pudar  contoh",3
"anger","Mereka sangat kuatir dengan dukungan penuh NU kepada Presiden [USERNAME] makanya yang mereka coba utak-atik dan delegitimasi adalah istilah Islam Nusantara yang diperkenalkan dan dikembangkan NU sejak Muktamar 2015. Jadi persoalannya bukan agama, tapi politik","mereka sangat kuatir dengan dukungan penuh nu kepada presiden makanya yang mereka coba utak atik dan delegitimasi adalah istilah islam nusantara yang diperkenalkan dan dikembangkan nu sejak muktamar jadi persoalannya bukan agama tapi politik","kuatir  dukung  penuh  nu  presiden  coba  utak  atik  delegitimasi  istilah  islam  nusantara  kenal  kembang  nu  muktamar  agama  politik",0
"love","Assalamu'alaikum warahmatullahi wabarakatuh. Selamat pagi. Semoga Allah memberkahi Jumat kita dan menganugerahi kita kedamaian hati.","assalamu alaikum warahmatullahi wabarakatuh selamat pagi semoga allah memberkahi jumat kita dan menganugerahi kita kedamaian hati","assalamu  alaikum  warahmatullahi  wabarakatuh  selamat  pagi  moga  allah  berkah  jumat  anugerah  damai  hati",4
"sadness","Pengen berjuang buat dia tapi masih banyak hal selain cinta yg mesti dilakukan lagian dianya juga b aja ke saya Ke aku enggaa","pengin berjuang buat dia tapi masih banyak hal selain cinta yang mesti dilakukan lagian dianya juga b saja ke saya ke aku enggaa","pengin  juang  cinta  mesti  enggaa",2
"love","Mas Hamdan udah tau kalo istrinya manja rewel dari sebelum hamil. Alhamdulillah sesudah hamil Mas lebih ngerti walau kadang suka sambil geleng jangan bosan jatuh cinta berkali-kali pada istrimu Mas","mas hamdan sudah tau kalo istrinya manja rewel dari sebelum hamil alhamdulillah sesudah hamil mas lebih mengerti walau kadang suka sambil geleng jangan bosan jatuh cinta berkali kali pada istrimu mas","mas  hamdan  tau  kalo  istri  manja  rewel  hamil  alhamdulillah  hamil  mas  erti  kadang  suka  geleng  bosan  jatuh  cinta  istri  mas",4
"love","HAPPY MENSIVE KALIANNN! LANGGENG TERUS YAA, JANGAN SUKA BERANTEM , KLOP TERUS WKWK , MAKIN SALING CINTA , MAKIN SALING SAYANG I LOVE YOU","happy mensive kalian tandaseru langgeng terus ya jangan suka berantem klop terus wkwk makin saling cinta makin saling sayang i love you","happy  mensive  tandaseru  langgeng  suka  antem  klop  wkwk  cinta  sayang  love  you",4
"love","Dari kejauhan, aku selalu melihatmu. Bahagialah, sayang. Aku mencintaimu. Selalu.","dari kejauhan aku selalu melihatmu bahagialah sayang aku mencintaimu selalu","bahagia  sayang  cinta",4
"anger","Seberapa penting akun medsos KPPN buat kanpus atau satker? Kalau udah ada grup tele atau WA, apa masih relevan? Sy rasa enggak sih ya. Mending satker tanya lgsung ke grup","seberapa penting akun medsos kppn buat kanpus atau satker tandatanya kalau sudah ada grup tele atau wa apa masih relevan tandatanya saya rasa enggak sih ya mending satker tanya langsung ke grup","akun  medsos  kppn  kanpus  satker  tandatanya  grup  tele  wa  relevan  tandatanya  mending  satker  grup",0
"anger","Idealnya memang KPK hrs tingkatkan status Ganjar dr saksi menjadi tersangka agar kecurigaan bhw dia di lindungi oleh kekuasaan bisa cair dan KPK pun bisa di percaya lagi.","idealnya memang kpk harus tingkatkan status ganjar dari saksi menjadi tersangka agar kecurigaan bahwa dia di lindungi oleh kekuasaan bisa cair dan kpk pun bisa di percaya lagi","ideal  kpk  tingkat  status  ganjar  saksi  sangka  curiga  lindung  kuasa  cair  kpk  percaya",0
"love","sekarang baru ku mengerti teka teki mu kalimat indah tak pernah ku sadari, tulismu ku tak menyangka jatuh cinta semudah ini... kepada sahabat baru ku..~~","sekarang baru ku mengerti teka teki mu kalimat indah tak pernah ku sadari tulismu ku tak menyangka jatuh cinta semudah ini kepada sahabat baru ku ~~","ku  erti  teka  teki  mu  kalimat  indah  ku  sadar  tulis  ku  sangka  jatuh  cinta  mudah  sahabat  ku",4
"fear","gue yg dulu bingung knp org bisa trauma berkepanjangan skrg baru sadar setelah ngerasain sendiri, kita ga speak up kdg krn takut dibilang lebay lah boong lah bla bla. ngatasin traumanya aja udh susah tmbh lg di judge org lain jd mending diem.","gue yang dulu bingung kenapa orang bisa trauma berkepanjangan sekarang baru sadar setelah merasai sendiri kita enggak speak up kadang karena takut dibilang lebay lah bohong lah bla bla ngatasin traumanya saja sudah susah tambah lagi di judge orang lain jadi mending diam","gue  bingung  trauma  sadar  rasai  speak  up  kadang  takut  bilang  lebay  bohong  bla  bla  ngatasin  trauma  susah  judge  mending  diam",1
"love","Semangat sayang... aku jg menunggu anak kita yg akan lahir.. ahahahhaha [USERNAME] #EXO_COMINGSOON #exo #EXOPLANET #weareoneEXO","semangat sayang aku juga menunggu anak kita yang akan lahir ahahahhaha","semangat  sayang  tunggu  anak  lahir  ahahahhaha",4
